Code,Streets,Print_Count,lat,lon,Installation_Status,LGA
FAG_114,JAMB CENTER ROAD,2,11.9389073,8.5550635,Pending,FAGGE
NAS_350,KABIRU GAYA STREET,2,11.97490652,8.577829839,Pending,NASSARAWA
NAS_351,KABIRU SANDA ROAD,2,11.9761785,8.5590714,Pending,NASSARAWA
NAS_352,KANGA ROAD,2,12.00099628,8.544995214,Pending,NASSARAWA
TAR_172,KARKASARA JANBULO STREET,2,11.9526558,8.5398842,Pending,TARAUNI
FAG_115,KEFFI STREET,2,12.031185,8.538202,Pending,FAGGE
FAG_116,KUNDILA ROAD,2,12.020506,8.566724,Pending,FAGGE
NAS_353,LABARA HOTORO STREET,2,11.99160769,8.585311658,Pending,NASSARAWA
NAS_354,LADANAI GRA GENIUS ACADEMY STREET,2,11.9873007,8.5892835,Pending,NASSARAWA
TAR_173,LAYIN ABACHA STREET,2,12.010462,8.537837,Pending,TARAUNI
TAR_174,LAYIN HARU STREET,2,11.93855679,8.555333744,Pending,TARAUNI
TAR_175,LAYIN ZANA STREET,2,11.993531,8.580378,Pending,TARAUNI
FAG_117,LITI CHAIRMAN STREET,2,12.00213,8.529231,Pending,FAGGE
NAS_355,MAITAMA SULE ROAD,2,11.99500243,8.548476003,Pending,NASSARAWA
TAR_176,MAKARANTA ROAD,2,11.97544945,8.574808164,Pending,TARAUNI
FAG_118,MARKET ROAD,2,12.027008,8.537764,Pending,FAGGE
NAS_356,MINJIBIR STREET,2,11.998323,8.566284,Pending,NASSARAWA
NAS_357,MUBARAK U FAROUK STREET,2,11.9950434,8.577101878,Pending,NASSARAWA
NAS_358,MUHAMMAD HUDU STREET,2,12.01123,8.581533,Pending,NASSARAWA
NAS_359,MUHD GWARZO AVENUE,2,11.97198073,8.582363466,Pending,NASSARAWA
NAS_360,MUNDUBAWA AVENUE,2,12.006247,8.56121,Pending,NASSARAWA
TAR_177,NA'IBAWA ROAD,2,11.934165,8.557441,Pending,TARAUNI
NAS_361,NUHU ALPHA ROAD,2,11.97995397,8.554812151,Pending,NASSARAWA
FAG_119,OKENE ROAD,2,12.027523,8.534603,Pending,FAGGE
FAG_120,OLD CEMETARY ROAD,2,12.020321,8.554176,Pending,FAGGE
NAS_362,FAROUK GARKO STREET,2,11.97386561,8.57766139,Pending,NASSARAWA
FAG_121,HALIMA MAI TANGARAN STREET,2,11.97463779,8.578881973,Pending,FAGGE
FAG_122,OWODUNNI AVENUE,2,12.0058298,8.5731589,Pending,FAGGE
NAS_363,POLICE BARACK ROAD,2,12.00779057,8.556433224,Pending,NASSARAWA
NAS_364,RINGIM ROAD,2,12.005996,8.52691,Pending,NASSARAWA
NAS_365,RUKAYYA DAWAYYA CLOSE,2,11.98405936,8.583415414,Pending,NASSARAWA
NAS_366,RUKAYYA DAWAYYA STREET,2,11.98550048,8.582702233,Pending,NASSARAWA
TAR_179,SANI BELLO STREET,2,12.022695,8.551603,Pending,TARAUNI
NAS_367,SANI HASHIM STREET,2,11.97189875,8.579796811,Pending,NASSARAWA
TAR_180,SHUAIBU KAZAURE STREET,2,11.973351,8.570064,Pending,TARAUNI
TAR_181,SHATIMA ROAD,2,12.009396,8.523858,Pending,TARAUNI
FAG_123,SHELL ROAD,2,12.023282,8.544144,Pending,FAGGE
TAR_182,SHUAIBU MAI ROGO STREET,2,11.96955205,8.54683806,Pending,TARAUNI
FAG_124,ST. LOUIS ROAD,2,12.01200534,8.560233593,Pending,FAGGE
NAS_368,SULAIMAN GEZAWA ROAD,2,12.020517,8.555907,Pending,NASSARAWA
NAS_369,SULAIMAN CRESCENT CLOSE,2,12.0026348,8.566842028,Pending,NASSARAWA
NAS_370,TAURA LINK,2,11.96926,8.576397,Pending,NASSARAWA
NAS_371,TIJJANI HASHIM LINK,2,11.995163,8.543822,Pending,NASSARAWA
TAR_183,TSAMIYAR BOKA STREET,2,11.97441829,8.578879251,Pending,TARAUNI
TAR_184,UDB ROAD,2,11.98087706,8.566271881,Pending,TARAUNI
TAR_185,UMAR GARKUWAN MINJIBIR ROAD,2,11.98912933,8.569376587,Pending,TARAUNI
NAS_372,UMARU DAN AZUMI STREET,2,12.010928,8.584767,Pending,NASSARAWA
FAG_125,WAPA ROAD,2,12.010057,8.523307,Pending,FAGGE
FAG_126,WREKKA ROAD,2,11.98591722,8.568032292,Pending,FAGGE
TAR_186,WUDIL ROAD,2,11.98605132,8.551032827,Pending,TARAUNI
TAR_187,YAHAYA KANSILA ROAD,2,12.0072932,8.5613107,Pending,TARAUNI
NAS_373,YAHAYA MUHAMMAD KYABO AVENUE,2,11.99741957,8.572083066,Pending,NASSARAWA
NAS_374,YAR GAYA STREET,2,12.020522,8.556653,Pending,NASSARAWA
NAS_375,YUSUF KWARI STREET,2,11.993065,8.570471,Pending,NASSARAWA
FAG_127,YUSUFU ROAD,2,12.00982672,8.566274296,Pending,FAGGE
NAS_376,ZAREWA AVENUE,2,12.0111269,8.575094,Pending,NASSARAWA
TAR_188,ZARIA AVENUE,2,12.01454,8.543663,Pending,TARAUNI
NAS_377,BAKATSINA STREET,2,11.99235,8.55228,Pending,NASSARAWA
FAG_128,ABA ROAD,2,8.536643683,12.02367992,Pending,FAGGE
NAS_378,ADAMU AFFA STREET,2,8.573397423,12.01128476,Pending,NASSARAWA
NAS_379,ADO KILA STREET,2,8.580252216,11.97503669,Pending,NASSARAWA
NAS_380,ADO TELA STREET,2,8.575744099,11.98055576,Pending,NASSARAWA
NAS_381,AHMAD MARSHAL STREET,2,8.580135232,11.97313624,Pending,NASSARAWA
NAS_382,ALH IDRIS ISA LINK,2,8.588810293,11.98345708,Pending,NASSARAWA
NAS_383,ALH SABO ZANGO STREET,2,8.575373303,11.99377882,Pending,NASSARAWA
NAS_384,ALH SAIDU AL AMURA STREET,2,8.57835695,11.97429758,Pending,NASSARAWA
NAS_385,ALHAJI ALA LINK,2,8.569765557,11.98867748,Pending,NASSARAWA
NAS_386,APEX BRIDGE SCHOOL STREET,2,8.591296063,11.98662839,Pending,NASSARAWA
NAS_387,AUDU MAI BUZAYE STREET,2,8.576848518,11.98126774,Pending,NASSARAWA
NAS_388,AUDU NAMAMA STREET,2,8.574413866,12.01141889,Pending,NASSARAWA
FAG_129,BABAN KWARAI ROAD,2,8.56913769,11.99648043,Pending,FAGGE
NAS_389,BAFFA DAN'AZUMI STREET,2,8.573560787,12.01308017,Pending,NASSARAWA
NAS_390,BALARABE HAMZA STREET,2,8.533252201,12.01309966,Pending,NASSARAWA
NAS_391,BARR. RILWANU UMAR STREET,2,8.591108893,11.98751386,Pending,NASSARAWA
NAS_392,BELLO RINGIM LINK,2,8.589361243,11.98358933,Pending,NASSARAWA
NAS_393,BOMPAI GRA MUNDUBAWA ROAD,2,8.561137814,12.00907689,Pending,NASSARAWA
NAS_394,CAPT ABDULLAHI LINK,2,8.578021788,11.99616528,Pending,NASSARAWA
NAS_395,DASO LINK,2,8.588408544,11.98354479,Pending,NASSARAWA
NAS_396,DR ALI IDI LINK,2,8.57391396,11.99499575,Pending,NASSARAWA
NAS_397,GARBA ISA STREET,2,8.584678181,12.00775156,Pending,NASSARAWA
NAS_398,GIDAN DORAWA STREET,2,8.574019387,12.00949828,Pending,NASSARAWA
NAS_399,GIDAN MALAM STREET,2,8.570250131,12.00947301,Pending,NASSARAWA
NAS_400,GODI STREET,2,8.571842245,11.98766883,Pending,NASSARAWA
TAR_189,GYADI-GYADI PRIMARY SCHOOL ROAD = SAMBO STREET,2,8.544273775,11.96705557,Pending,TARAUNI
NAS_401,HABIBA MAI GADO STREET,2,8.580073351,11.98384121,Pending,NASSARAWA
NAS_402,HABIBU BREAK STREET,2,8.575501794,11.98092404,Pending,NASSARAWA
NAS_403,IBRAHIM KALLA STREET,2,8.56542905,11.98934073,Pending,NASSARAWA
NAS_404,INJIN AMADU STREET,2,8.576360775,11.98151904,Pending,NASSARAWA
NAS_405,ISA DUTSE ROAD,2,8.563282828,12.01494814,Pending,NASSARAWA
NAS_406,ISAH KASINO STREET,2,8.577375966,11.98215096,Pending,NASSARAWA
NAS_407,ISHAQ RABI'U AVENUE,2,8.576908658,12.01429988,Pending,NASSARAWA
NAS_408,KHALID SHETTIMA STREET,2,8.593020906,11.99118734,Pending,NASSARAWA
NAS_409,KHAMIS MUSA SHEHU STREET,2,8.591059391,11.98806546,Pending,NASSARAWA
NAS_410,LAYIN CUSTOM STREET,2,8.591343586,11.97568729,Pending,NASSARAWA
NAS_411,LAYIN SOJA STREET,2,8.578395722,11.9841631,Pending,NASSARAWA
NAS_412,M. NAYAYA STREET,2,8.592839754,11.98742456,Pending,NASSARAWA
NAS_413,MAL SUYUDI STREET,2,8.591850158,11.99085437,Pending,NASSARAWA
NAS_414,I. MASAMA CLOSE,1,8.563453975,11.98149174,Pending,NASSARAWA
NAS_415,MOHAMMADU ALI SIDI STREET,2,8.581569036,11.97573167,Pending,NASSARAWA
NAS_416,MUHAMMADU FILA STREET,2,8.581424195,11.97509715,Pending,NASSARAWA
NAS_417,NURA MAJIYA STREET,2,8.591677944,11.98879658,Pending,NASSARAWA
NAS_418,PROMISE STREET,2,8.580840889,11.98427273,Pending,NASSARAWA
NAS_419,SAIDU GARDO STREET,2,8.581122909,11.97725909,Pending,NASSARAWA
NAS_420,SANI IDI DANFULANI STREET,2,8.574944515,11.99350498,Pending,NASSARAWA
NAS_421,SANKOREE STREET,2,8.567567897,11.9950718,Pending,NASSARAWA
NAS_422,SANI HASSAN STREET,2,8.584453873,12.00749635,Pending,NASSARAWA
NAS_423,YAKUBU MAI GIDAN KARGO STREET,2,8.578937999,11.97540744,Pending,NASSARAWA
NAS_324.1,HOSPITAL ROAD,7,8.54892,11.99742,Pending,NASSARAWA
NAS_245,R&B BAKERY STREET,2,8.583973,11.98505,Pending,NASSARAWA
